stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
J22209831_1,第二中学校,島田市,34.8445135,138.1750222,,0,J22209831,0
J22209797_0,下湯日西,島田市,34.802647,138.191794,,0,J22209797,0
J22209851,向谷元町,島田市,34.8447214,138.1565607,,1,,0
J22209722_1,伊久美小学校,島田市,34.9288568,138.1400679,,0,J22209722,0
J22209945,宝来町,島田市,34.8288229,138.1828923,,1,,0
J22209803,月坂一丁目西,島田市,34.8036974,138.210573,,1,,0
J22209765,後畑入口,島田市,34.8851896,138.1473129,,1,,0
J22209947_0,旭町中,島田市,34.8297616,138.1889078,,0,J22209947,0
J22209908_0,笹間渡駅前,島田市,34.962722,138.0864017,,0,J22209908,0
J22209911_1,五軒屋,島田市,34.9806692,138.1099461,,0,J22209911,0
J22209765_0,後畑入口,島田市,34.8851764,138.1474148,,0,J22209765,0
J22209714,二俣上,島田市,34.950463,138.1519746,,1,,0
J22209781_0,三ッ合町東,島田市,34.8415903,138.157888,,0,J22209781,0
J22209750_1,向谷西,島田市,34.8421446,138.1479098,,0,J22209750,0
J22209738_1,虚空蔵尊入口,島田市,34.8726913,138.113519,,0,J22209738,0
J22209756,若松町西,島田市,34.8379998,138.1596072,,1,,0
J22209812,道悦島,島田市,34.830723,138.205186,,1,,0
